a,b
Food and Beverage Stores,0.29765320573702175
Limited-Service Restaurants Fast casual restaurants,0.19566089195184277
"Salons, Drycleaning/Laundry, & Pet Care",0.1456858069525124
General Merchandise Stores,0.1241143209083299
Health and Personal Care Stores,0.050779824461013964
