a,b
General Merchandise Stores,0.264465434591657
"Salons, Drycleaning/Laundry, & Pet Care",0.2093958635018849
Food and Beverage Stores,0.1832289518080432
Limited-Service Restaurants Fast casual restaurants,0.11447495109605352
Limited-Service Restaurants Fast-food restaurants,0.039662852634533494
