a,b
General Merchandise Stores,0.3321020041275578
"Arts, Entertainment and Recreation",0.16982306175859851
Supermarkets and Other Grocery Stores,0.12598803988833024
"Salons, Drycleaning/Laundry, & Pet Care",0.11080072855422682
Limited-Service Restaurants Fast casual restaurants,0.10518987803153229
