a,b
General Merchandise Stores,0.29853547795512453
"Salons, Drycleaning/Laundry, & Pet Care",0.2045902192948809
Food and Beverage Stores,0.14367823448018488
Supermarkets and Other Grocery Stores,0.10096711707898172
Limited-Service Restaurants Fast casual restaurants,0.09868381063779164
