a,b
General Merchandise Stores,0.2729197752930366
"Salons, Drycleaning/Laundry, & Pet Care",0.14673114290991449
Food and Beverage Stores,0.09203980658340254
Limited-Service Restaurants Fast casual restaurants,0.08712770102681024
Unknown,0.08175652131108116
