a,b
"Salons, Drycleaning/Laundry, & Pet Care",0.2312115086215941
Food and Beverage Stores,0.13801977179413202
Limited-Service Restaurants Fast casual restaurants,0.11393703782017373
Furniture and Home Furnishings Stores,0.097838821801018
Supermarkets and Other Grocery Stores,0.09619039103369986
