a,b
General Merchandise Stores,0.3789250576631043
"Salons, Drycleaning/Laundry, & Pet Care",0.12870525842139785
Limited-Service Restaurants Fast casual restaurants,0.10820033761757013
Food and Beverage Stores,0.08054365609260569
"Arts, Entertainment and Recreation",0.07644897935924697
