a,b
Clothing and Clothing Accessories Stores,0.3027917524154648
Supermarkets and Other Grocery Stores,0.14335398930211718
Food and Beverage Stores,0.10170648544153554
"Salons, Drycleaning/Laundry, & Pet Care",0.100200533227127
Limited-Service Restaurants Fast casual restaurants,0.08945621559383192
