a,b
"Arts, Entertainment and Recreation",0.23292689935009298
General Merchandise Stores,0.17919179652009076
Food and Beverage Stores,0.12223324638138992
Supermarkets and Other Grocery Stores,0.10752990868962187
Miscellaneous Store Retailers,0.07664078627601853
