a,b
General Merchandise Stores,0.3011498172528437
"Salons, Drycleaning/Laundry, & Pet Care",0.1272197166119653
Food and Beverage Stores,0.09419462734769372
Unknown,0.08963512293345852
Limited-Service Restaurants Fast casual restaurants,0.08415822711732496
