a,b
"Salons, Drycleaning/Laundry, & Pet Care",0.3170832386004317
Food and Beverage Stores,0.11733278085815588
Limited-Service Restaurants Fast casual restaurants,0.09014568057747761
Furniture and Home Furnishings Stores,0.08708361724747828
Supermarkets and Other Grocery Stores,0.08058200045989403
