a,b
Food and Beverage Stores,0.28520091279583254
Limited-Service Restaurants Fast casual restaurants,0.18233723381796504
"Salons, Drycleaning/Laundry, & Pet Care",0.15020490804246547
General Merchandise Stores,0.13930652509722113
Health and Personal Care Stores,0.037305415825031975
