a,b
General Merchandise Stores,0.32685144880533673
"Salons, Drycleaning/Laundry, & Pet Care",0.1475394372989056
Food and Beverage Stores,0.09876962189992068
Limited-Service Restaurants Fast casual restaurants,0.09349835040808542
"Arts, Entertainment and Recreation",0.06372572241511143
