a,b
"Salons, Drycleaning/Laundry, & Pet Care",0.20372361676410886
Clothing and Clothing Accessories Stores,0.19450649215407223
Food and Beverage Stores,0.11000689455386366
Furniture and Home Furnishings Stores,0.08148596202097344
Unknown,0.07287015186383848
